Strata,BETA,SEBeta,RR,Low95%CI,Upper95%CI,BETA,SEBeta,RR,Low95%CI,Upper95%CI,BETA,SEBeta,RR,Low95%CI,Upper95%CI,BETA,SEBeta,RR,Low95%CI,Upper95%CI
Air Pollutant:,AQHI,,IQR=1,,,CO,,IQR=0.1,,,O3,,IQR=12.8,,,PM2.5,,IQR=6.5,,
Age 60+All,0.001666,0.00256,1.002502125,0.994985216,1.010076,0.000209,0.000445,1.001840892,0.994180837,1.009560,0.000184,0.000292,1.003502118,0.992649071,1.014474,-0.00082,0.002771,0.999016484,0.992526673,1.005549
Age 60+ Female,-0.000336,0.003261,0.999496127,0.989959407,1.009125,-0.000079,0.000567,0.999305042,0.989579854,1.009126,0.000007,0.000373,1.000133009,0.986336682,1.014122,-0.004401,0.00353,0.994732721,0.986508083,1.003026
Age 60+ Male,0.003786,0.003487,1.005695156,0.995437659,1.016058,0.000515,0.000608,1.004542285,0.994062911,1.015132,0.000371,0.000397,1.007073903,0.99229456,1.022073,0.002941,0.003985,1.003535435,0.99417352,1.012986
All: LAG 11,-0.00012,0.002268,0.999820016,0.993175474,1.006509,-0.000183,0.000396,0.998390896,0.991594914,1.005233,0.000163,0.000257,1.003101801,0.993547229,1.012748,0.002323,0.001165,1.002791489,1.000047521,1.005543
Female,0.001886,0.002866,1.002833005,0.994418594,1.011319,0.000221,0.0005,1.001946692,0.993343056,1.010625,0.000228,0.000325,1.004341397,0.992259116,1.016571,0.003243,0.00154,1.003899182,1.000269556,1.007542
Male,-0.002003,0.002907,0.997000009,0.988515378,1.005557,-0.000563,0.000507,0.995057853,0.98639427,1.003798,0.000104,0.000329,1.001977954,0.989776657,1.014330,0.001463,0.001333,1.001757142,0.998621335,1.004903
Warm All,-0.001852,0.002818,0.997225855,0.988998049,1.005522,-0.000519,0.000489,0.995443214,0.987082682,1.003875,0.000109,0.00032,1.002073146,0.990202511,1.014086,0.002296,0.001275,1.002758999,0.99975643,1.005771
Warm Female,0.000959,0.003274,1.001439535,0.991846363,1.011125,-0.000007,0.000568,0.999938402,0.990189971,1.009783,0.00025,0.000372,1.004761299,0.990938029,1.018777,0.003901,0.001661,1.004692174,1.000774828,1.008625
Warm Male,-0.004453,0.00328,0.993342758,0.983809793,1.002968,-0.000994,0.00057,0.991290945,0.981592958,1.001085,-0.000021,0.000372,0.99960108,0.985848803,1.013545,0.000801,0.00145,1.000961662,0.997553797,1.004381
Cold All,0.00169,0.002699,1.002538216,0.994614494,1.010525,0.000182,0.000474,1.001602883,0.993447609,1.009825,0.000211,0.000304,1.004017047,0.992714707,1.015448,-0.000792,0.001071,0.999050051,0.996536619,1.001570
Cold Female,0.002158,0.003298,1.003242245,0.993561695,1.013017,0.000355,0.00058,1.003128885,0.993143772,1.013214,0.00015,0.000371,1.002854065,0.989093868,1.016806,-0.002634,0.001445,0.99684419,0.993462026,1.000238
Cold Male,0.001232,0.003382,1.001849709,0.991937597,1.011861,0.000016,0.000594,1.00014081,0.989946367,1.010440,0.000267,0.00038,1.005085889,0.990962882,1.019410,0.000923,0.001235,1.001108214,0.998204494,1.004020
Age 0-10 All,-0.003745,0.021537,0.994398249,0.933386154,1.059398,-0.002044,0.003708,0.982173604,0.921324672,1.047041,0.001412,0.002493,1.027191111,0.936120267,1.127122,0.005964,0.002393,1.007182471,1.001529633,1.012867
Age 0-10 Female,-0.00889,0.029828,0.986753517,0.90390653,1.077194,0.001178,0.005108,1.010420317,0.925208294,1.103480,-0.003493,0.00346,0.935787367,0.822655793,1.064477,0.032881,0.003344,1.040245975,1.03209644,1.048460
Age 0-10 Male,-0.000074,0.026189,0.999889006,0.925791103,1.079918,-0.004046,0.004525,0.965021595,0.892568516,1.043356,0.004549,0.003032,1.090276136,0.973866859,1.220600,-0.010002,0.002981,0.988069341,0.981165908,0.995021
Age 11-60 All,-0.003396,0.00349,0.994918952,0.984762681,1.005180,-0.000733,0.000609,0.993570359,0.983188486,1.004062,-0.000046,0.000394,0.999126382,0.984573664,1.013894,0.002712,0.001249,1.003259701,1.000316802,1.006211
Age 11-60 Female,0.002832,0.004902,1.004257036,0.989887598,1.018835,0.000361,0.000856,1.003181851,0.988479388,1.018103,0.000314,0.000554,1.005983832,0.985442047,1.026954,0.007158,0.001744,1.008626596,1.004497797,1.012772
Age 11-60 Male,-0.008151,0.004326,0.98784794,0.975363614,1.000492,-0.001568,0.000756,0.986296362,0.973519048,0.999241,-0.000322,0.000489,0.993900677,0.975965189,1.012166,-0.000619,0.001436,0.999257476,0.995888205,1.002638
Age 60+All,0.001691,0.002575,1.00253972,0.994978649,1.010158,0.000133,0.000449,1.001171085,0.993447609,1.008955,0.000267,0.000292,1.005085889,0.994215714,1.016075,0.002067,0.002771,1.002483479,0.995971146,1.009038
Age 60+ Female,0.001498,0.00328,1.002249526,0.992631085,1.011961,0.000142,0.000572,1.001250381,0.991420758,1.011177,0.000215,0.000372,1.004093355,0.990279275,1.018100,0.00124,0.003509,1.001489108,0.993257664,1.009789
Age 60+ Male,0.001884,0.003508,1.002829997,0.992540442,1.013226,0.000121,0.000612,1.001065367,0.990553921,1.011688,0.000323,0.000397,1.00615587,0.99139,1.021142,0.002931,0.004012,1.003523393,0.994098459,1.013038
All: LAG 12,0.001272,0.002268,1.001909821,0.99525139,1.008613,-0.000017,0.000397,0.999850411,0.993027366,1.006720,0.000322,0.000256,1.006136753,0.996590386,1.015775,0.000352,0.001155,1.000422489,0.99770847,1.003144
Female,0.005882,0.002867,1.008862037,1.000394098,1.017402,0.000661,0.000502,1.00583375,0.997162338,1.014581,0.000729,0.000324,1.01394737,1.001786834,1.026256,0.002031,0.00153,1.002440172,0.998839314,1.006054
Male,-0.003063,0.002907,0.995416039,0.986944887,1.003960,-0.000653,0.000509,0.994270079,0.985579356,1.003037,-0.000061,0.000328,0.998841671,0.986715311,1.011117,-0.00121,0.001324,0.998549054,0.995444361,1.001663
Warm All,0.00035,0.00281,1.000525138,0.992293449,1.008825,-0.000138,0.000493,0.998786337,0.9903294,1.007315,0.000229,0.000317,1.004360479,0.992573633,1.016287,0.000712,0.001254,1.000854765,0.997907185,1.003811
Warm Female,0.003824,0.003264,1.005752482,0.996147281,1.015450,0.000377,0.000572,1.003323109,0.993473137,1.013271,0.000533,0.000369,1.010178452,0.996391965,1.024156,0.001192,0.001634,1.001431424,0.99759014,1.005287
Warm Male,-0.002887,0.003274,0.995678863,0.986140874,1.005309,-0.00062,0.000575,0.994558857,0.984743971,1.004472,-0.000052,0.000369,0.999012488,0.985378389,1.012835,0.000267,0.00143,1.000320451,0.996961665,1.003691
Cold All,0.001358,0.002711,1.002039076,0.994084227,1.010058,-0.000074,0.000473,0.999349012,0.991229186,1.007535,0.000397,0.000305,1.00757152,0.996192069,1.019081,-0.004953,0.001067,0.994074028,0.991582444,0.996572
Cold Female,0.00759,0.003315,1.011450056,1.001640244,1.021356,0.000797,0.000579,1.007038253,0.997031423,1.017146,0.000984,0.000373,1.018871864,1.004817045,1.033123,0.004374,0.001444,1.005262599,1.001854229,1.008683
Cold Male,-0.004605,0.003395,0.993116302,0.983253016,1.003079,-0.000905,0.000592,0.992067629,0.98198935,1.002249,-0.000167,0.000383,0.996832029,0.982715206,1.011152,-0.013939,0.001231,0.983412316,0.980569149,0.986264
Age 0-10 All,0.016404,0.021522,1.024911226,0.962069409,1.091858,0.002245,0.003676,1.019952441,0.957291202,1.086715,0.001547,0.002508,1.029829238,0.938000385,1.130648,0.023154,0.002381,1.028174397,1.022432598,1.033948
Age 0-10 Female,0.050512,0.029868,1.078712284,0.988028318,1.177719,0.006945,0.005056,1.063022218,0.974247513,1.159886,0.004844,0.003549,1.096404292,0.960665736,1.251322,0.054501,0.003342,1.067587254,1.059228503,1.076012
Age 0-10 Male,-0.00448,0.026112,0.993302529,0.919900948,1.072561,-0.000572,0.004489,0.994979047,0.920848389,1.075077,-0.000531,0.003009,0.989961723,0.885020775,1.107346,0.002764,0.002955,1.003322307,0.996373233,1.010320
Age 11-60 All,-0.002697,0.003498,0.995962672,0.98577256,1.006258,-0.000774,0.000613,0.993211944,0.98276601,1.003769,0.000152,0.000394,1.002892174,0.988284606,1.017716,0.001028,0.001238,1.001234361,0.998323231,1.004154
Age 11-60 Female,0.00368,0.004903,1.005535263,0.991144622,1.020135,0.00028,0.00086,1.002467038,0.987706905,1.017448,0.00059,0.000551,1.011273067,0.990733957,1.032238,0.004097,0.00173,1.004928505,1.000847799,1.009026
Age 11-60 Male,-0.007553,0.00434,0.988734437,0.976198727,1.001431,-0.001574,0.000759,0.986244286,0.973417278,0.999240,-0.000181,0.00049,0.996566907,0.978546864,1.014919,-0.001294,0.001425,0.998448405,0.995107607,1.001800
Age 60+All,0.003256,0.002573,1.004895946,0.99732297,1.012526,0.000366,0.00045,1.003225992,0.995469494,1.011043,0.000402,0.000291,1.007667244,0.996806271,1.018647,-0.000272,0.00276,0.999673653,0.993205269,1.006184
Age 60+ Female,0.006566,0.00328,1.009897661,1.000205821,1.019683,0.000783,0.000574,1.006914193,0.996994573,1.016933,0.000768,0.000372,1.014698983,1.000738993,1.028854,0.00066,0.003488,1.000792314,0.992615623,1.009036
Age 60+ Male,-0.000243,0.003505,0.999635566,0.989387514,1.009990,-0.000077,0.000614,0.99932263,0.988795373,1.009962,0.000018,0.000396,1.000342058,0.985698216,1.015203,-0.00123,0.004007,0.998525089,0.989158731,1.007980
All: LAG 13,0.00104,0.002263,1.001561217,0.994919728,1.008247,-0.000198,0.000394,0.998259117,0.991498234,1.005066,0.000466,0.000257,1.008893313,0.999283577,1.018595,-0.001892,0.001158,0.997732175,0.995018433,1.000453
Female,0.004284,0.00286,1.006446691,0.998019564,1.014945,0.000257,0.000498,1.002264159,0.993692075,1.010910,0.000771,0.000325,1.014756822,1.002549244,1.027113,-0.000839,0.001526,0.998993707,0.995414593,1.002586
Male,-0.00199,0.002898,0.997019451,0.988560811,1.005550,-0.000625,0.000505,0.994515097,0.985890249,1.003215,0.000184,0.000329,1.003502118,0.991282262,1.015873,-0.002872,0.001333,0.996559532,0.993439995,0.999689
Warm All,0.001707,0.002796,1.002563781,0.994356246,1.010839,-0.000408,0.000489,0.996416038,0.988047335,1.004856,0.000853,0.000318,1.016339046,1.004374219,1.028446,-0.001637,0.001251,0.998037528,0.995105266,1.000978
Warm Female,0.001994,0.003248,1.002995478,0.993463338,1.012619,-0.000503,0.000567,0.995583382,0.985894413,1.005368,0.001026,0.00037,1.019685249,1.005731563,1.033833,-0.001662,0.001618,0.998007587,0.994216851,1.001813
Warm Male,0.001457,0.003256,1.00218789,0.992640078,1.011828,-0.000317,0.000571,0.997214287,0.987441319,1.007084,0.000695,0.00037,1.013292571,0.999426365,1.027351,-0.001598,0.001433,0.998084237,0.994725941,1.001454
Cold All,-0.001879,0.002714,0.997185468,0.989260425,1.005174,-0.000132,0.00047,0.998839074,0.990774657,1.006969,-0.000311,0.000307,0.994108424,0.982807821,1.005539,-0.005424,0.001076,0.993512336,0.991001182,0.996030
Cold Female,0.006353,0.003318,1.00957505,0.999774605,1.019472,0.001189,0.000575,1.010518131,1.000545749,1.020590,0.000266,0.000375,1.005066793,0.991128585,1.019201,0.001904,0.00145,1.002287412,0.998875033,1.005711
Cold Male,-0.00975,0.003396,0.985481426,0.975691099,0.995370,-0.001394,0.000587,0.987807735,0.977857059,0.997860,-0.000862,0.000384,0.98375539,0.969787639,0.997924,-0.012471,0.001243,0.985146222,0.982270318,0.988031
Age 0-10 All,-0.009855,0.021565,0.985326225,0.924794619,1.049820,-0.001741,0.003692,0.984795966,0.92403954,1.049547,-0.00053,0.002505,0.989980533,0.901805693,1.086777,0.013175,0.002383,1.015935639,1.010257434,1.021646
Age 0-10 Female,0.034861,0.029734,1.053682846,0.965483314,1.149940,0.003193,0.005076,1.028496884,0.94228034,1.122602,0.005237,0.003502,1.104621785,0.969561395,1.258496,0.054661,0.003317,1.067792251,1.059494191,1.076155
Age 0-10 Male,-0.038015,0.026285,0.944572816,0.874327377,1.020462,-0.004716,0.004506,0.959348568,0.887612249,1.036883,-0.004195,0.003026,0.923388706,0.824982389,1.033533,-0.014761,0.00297,0.982442757,0.975603876,0.989330
Age 11-60 All,0.000548,0.003481,1.000822338,0.990632016,1.011117,-0.000162,0.000608,0.998575416,0.988158288,1.009102,0.000308,0.000395,1.005869156,0.991181315,1.020775,-0.0033,0.001239,0.99604783,0.993149445,0.998955
Age 11-60 Female,0.002568,0.004894,1.003859428,0.989518953,1.018408,0.000093,0.000856,1.000818735,0.986150905,1.015705,0.000526,0.000554,1.010044107,0.989419412,1.031099,-0.001847,0.001725,0.997786054,0.993746038,1.001842
Age 11-60 Male,-0.000984,0.00431,0.998525089,0.985952204,1.011258,-0.000357,0.000752,0.99686333,0.98401701,1.009877,0.000145,0.00049,1.002758798,0.984626793,1.021225,-0.004394,0.001432,0.994741077,0.991396361,0.998097
Age 60+All,0.00141,0.002569,1.002117238,0.994576898,1.009715,-0.000202,0.000447,0.998223979,0.990557408,1.005950,0.000562,0.000292,1.010735213,0.999803939,1.021786,-0.001285,0.002776,0.998459188,0.991961332,1.005000
Age 60+ Female,0.004866,0.003273,1.007325703,0.997679078,1.017066,0.000314,0.000569,1.002767021,0.992973887,1.012657,0.000855,0.000373,1.016377667,1.002357254,1.030594,-0.000793,0.003503,0.999048853,0.990851449,1.007314
Age 60+ Male,-0.002239,0.003503,0.996647133,0.986435518,1.006964,-0.000751,0.000611,0.99341299,0.982998851,1.003937,0.000256,0.000398,1.004875848,0.990091892,1.019881,-0.001798,0.004041,0.997844726,0.988405706,1.007374
All: LAG 14,-0.00242,0.002248,0.99637658,0.989813121,1.002984,-0.000697,0.000391,0.993885172,0.987204993,1.000611,0.000159,0.000259,1.003025568,0.993397731,1.012747,-0.001395,0.001166,0.9983274,0.995593306,1.001069
Female,-0.000315,0.00284,0.999527612,0.991216701,1.007908,-0.000342,0.000493,0.996994924,0.988553155,1.005509,0.000296,0.000327,1.005639844,0.993467947,1.017961,-0.000575,0.001537,0.999310238,0.995704229,1.002929
Male,-0.004344,0.002879,0.993505183,0.985131386,1.001950,-0.001024,0.000501,0.991029279,0.982502444,0.999630,0.000034,0.000331,1.000646209,0.988387512,1.013057,-0.002154,0.001341,0.997418538,0.994277604,1.000569
Warm All,-0.002473,0.002767,0.996297372,0.98822539,1.004435,-0.000921,0.000483,0.991927955,0.983698743,1.000226,0.000388,0.000319,1.00739924,0.995502584,1.019438,-0.001817,0.001267,0.997821975,0.994852908,1.000800
Warm Female,0.00009,0.003211,1.000135009,0.990737821,1.009621,-0.000448,0.000559,0.996065361,0.986507815,1.005716,0.000521,0.000371,1.009948157,0.996090622,1.023998,-0.0007,0.001644,0.999160353,0.995304371,1.003031
Warm Male,-0.004827,0.003221,0.992785649,0.983428602,1.002232,-0.00136,0.000563,0.988103332,0.978554669,0.997745,0.000266,0.000371,1.005066793,0.991276235,1.019049,-0.002844,0.001446,0.996593017,0.993209369,0.999988
Cold All,-0.003569,0.00272,0.994660804,0.98673842,1.002647,-0.000541,0.00047,0.995250515,0.987215071,1.003351,-0.000291,0.00031,0.994486257,0.983071525,1.006034,-0.002067,0.001077,0.997522674,0.994999043,1.000053
Cold Female,-0.001878,0.003324,0.997186964,0.987489357,1.006980,-0.000351,0.000575,0.996915965,0.987077818,1.006852,-0.000089,0.000379,0.998310429,0.984319283,1.012500,-0.003374,0.001449,0.995959385,0.992570885,0.999359
Cold Male,-0.005096,0.003408,0.992385141,0.982491566,1.002378,-0.000709,0.000588,0.993780223,0.983752415,1.003910,-0.000476,0.000389,0.990996774,0.97674432,1.005457,-0.000882,0.001247,0.99894216,0.996016611,1.001876
Age 0-10 All,-0.005942,0.021485,0.991126603,0.93045748,1.055752,-0.00078,0.003669,0.993159503,0.93225685,1.058041,-0.000657,0.002514,0.987594589,0.899330789,1.084521,0.025911,0.002405,1.031581643,1.025762912,1.037433
Age 0-10 Female,0.011825,0.029879,1.017895744,0.932294283,1.111357,0.000765,0.00506,1.006754711,0.922615341,1.098567,0.0022,0.003549,1.042685921,0.913597881,1.190014,0.058496,0.003355,1.072717555,1.064286094,1.081216
Age 0-10 Male,-0.019162,0.026075,0.971666151,0.899961315,1.049084,-0.002048,0.004477,0.982139032,0.909153169,1.060984,-0.002579,0.003019,0.952180178,0.85092732,1.065481,0.004572,0.002998,1.005501478,0.998436328,1.012617
Age 11-60 All,-0.002637,0.003465,0.996052313,0.985956937,1.006251,-0.000651,0.000603,0.994287578,0.984000037,1.004683,0.000047,0.000397,1.000893399,0.986204759,1.015801,-0.000627,0.001249,0.999247883,0.996316752,1.002188
Age 11-60 Female,-0.002861,0.004864,0.995717695,0.981580099,1.010059,-0.000607,0.000849,0.994672641,0.980213227,1.009345,-0.000066,0.000556,0.998746786,0.978279913,1.019642,-0.000531,0.001737,0.999363003,0.99528851,1.003454
Age 11-60 Male,-0.002389,0.004292,0.996422913,0.983928566,1.009076,-0.000673,0.000746,0.994095103,0.981386013,1.006969,0.000141,0.000493,1.002682592,0.984441976,1.021261,-0.000708,0.001441,0.999150761,0.995770139,1.002543
Age 60+All,-0.002263,0.002552,0.996611255,0.989161781,1.004117,-0.000721,0.000443,0.993675286,0.986111681,1.001297,0.000229,0.000294,1.004360479,0.993424156,1.015417,-0.002116,0.002777,0.997464021,0.990970311,1.004000
Age 60+ Female,0.000752,0.003255,1.001128636,0.991593831,1.010755,-0.000232,0.000564,0.997960483,0.988299517,1.007716,0.000451,0.000375,1.008605819,0.994618532,1.022790,-0.001046,0.003514,0.998745587,0.990525045,1.007034
Age 60+ Male,-0.005413,0.003475,0.991913374,0.981831082,1.002099,-0.001236,0.000605,0.989182139,0.978913653,0.999558,-0.000001,0.000399,0.999981,0.985232367,1.014950,-0.003217,0.004024,0.996147042,0.986763535,1.005620
